booking_id,customer_id,customer_name,customer_segment,customer_signup_date,customer_home_city,customer_loyalty_tier,property_id,property_name,property_city,property_star_rating,property_type,property_total_rooms,booking_date,checkin_date,checkout_date,room_type,num_rooms,nights,booking_channel,adr,discount_amount,coupon_code,total_amount,payment_method,booking_status,review_rating,review_date
107265,64,Customer_64,Corporate,2022-06-16,Pune,None,25,Tusker Stay,Pune,2,Mid-Range,60,2022-05-19,2024-08-31,2024-09-04,Suite,1,4,Travel Agent,8260.45,1805.73,FEST15,31236.07,Credit Card,Completed,10.0,2024-09-05
107294,353,Customer_353,Individual,2023-11-29,Chennai,Gold,32,Saffron Palace,Pune,5,Mid-Range,30,2023-10-28,2024-01-26,2024-02-02,Deluxe,1,7,OTA,6278.87,5887.68,WELCOME,38064.41,Debit Card,Completed,3.0,2024-02-03
107538,676,Customer_676,Individual,2022-11-28,Goa,None,21,Cedar Retreat,Chennai,3,Mid-Range,30,2022-10-01,2024-01-30,2024-02-01,Deluxe,1,2,Corporate Portal,6449.38,959.38,WELCOME,11939.38,UPI,Completed,3.0,2024-02-18
107562,17,Customer_17,Individual,2022-01-16,Udaipur,None,51,Olive Courtyard,Mumbai,5,Premium,60,2021-12-31,2024-02-08,2024-02-15,Deluxe,1,7,Travel Agent,16010.5,0.0,NONE,112073.5,Debit Card,Completed,,
107695,179,Customer_179,Corporate,2022-05-01,Manali,None,51,Olive Courtyard,Mumbai,5,Premium,60,2022-03-18,2024-12-13,2024-12-17,Deluxe,3,4,Corporate Portal,17120.33,36494.31,APPDEAL,168949.65,Credit Card,Cancelled,,
107711,108,Customer_108,Group,2023-12-18,Pune,Platinum,27,Saffron Residency,Pune,3,Mid-Range,80,2023-10-13,2024-01-11,2024-01-14,Suite,3,3,Corporate Portal,7309.16,0.0,,65782.44,Net Banking,Completed,1.0,2024-01-30
107731,612,Customer_612,Individual,2022-03-10,Goa,Gold,30,Ivory Retreat,Jaipur,5,Budget,60,2021-11-18,2024-08-23,2024-08-25,Standard,1,2,Corporate Portal,2274.98,0.0,,4549.96,UPI,Completed,4.0,2024-09-12
107905,186,Customer_186,Individual,2022-02-08,Chennai,Platinum,48,Amber Manor,Chennai,3,Premium,100,2022-01-15,2024-12-03,2024-12-04,Suite,1,1,OTA,16947.31,0.0,,16947.31,Debit Card,Completed,,
107909,96,Customer_96,Individual,2023-10-24,Goa,Gold,14,Pearl Haven,Pune,3,Budget,120,2023-08-16,2024-09-27,2024-09-28,Deluxe,1,1,OTA,2501.43,0.0,NONE,2501.43,UPI,Completed,4.0,2024-10-12
108146,764,Customer_764,Individual,2022-01-15,Jaipur,Gold,33,Marigold Courtyard,Mumbai,4,Mid-Range,100,2021-11-01,2024-08-23,2024-08-27,Standard,1,4,Travel Agent,5226.91,0.0,NONE,20907.64,Credit Card,Completed,,
108188,633,Customer_633,Group,2022-10-29,Chennai,None,4,Sea Breeze Resort,Goa,4,Mid-Range,80,2022-09-22,2024-04-18,2024-04-21,Deluxe,3,3,Direct Website,8123.49,6659.65,SAVE10,66451.76,UPI,Completed,5.0,2024-05-06
108204,783,Customer_783,Individual,2022-05-03,Kochi,Gold,5,Hilltop Inn,Chennai,5,Budget,60,2022-03-19,2024-05-10,2024-05-13,Suite,1,3,Corporate Portal,4492.81,1037.67,SAVE10,12440.76,Debit Card,Completed,,
108305,640,Customer_640,Individual,2023-12-20,Bangalore,None,37,Olive Lodge,Udaipur,3,Budget,40,2023-11-05,2024-02-03,2024-02-04,Deluxe,1,1,OTA,3594.45,0.0,NONE,3594.45,Credit Card,Completed,2.0,2024-02-16
108331,464,Customer_464,Corporate,2023-03-19,Jaipur,None,9,Crimson Retreat,Udaipur,5,Mid-Range,80,2023-03-06,2024-09-06,2024-09-08,Standard,1,2,Corporate Portal,5514.49,0.0,NONE,11028.98,Credit Card,Completed,,
108409,27,Customer_27,Individual,2023-02-10,Goa,Platinum,32,Saffron Palace,Pune,5,Mid-Range,30,2022-12-09,2024-08-27,2024-08-30,Deluxe,1,3,Travel Agent,6242.46,0.0,NONE,18727.38,Debit Card,Completed,5.0,2024-09-06
108548,546,Customer_546,Individual,2023-12-31,Mumbai,None,22,Banyan Stay,Manali,2,Budget,30,2023-10-06,2024-01-04,2024-01-06,Standard,1,2,OTA,2584.2,1325.4,FEST15,3843.0,Credit Card,No-Show,,
109021,139,Customer_139,Individual,2023-12-09,Bangalore,Silver,31,Azure Residency,Udaipur,2,Premium,150,2023-12-02,2024-01-11,2024-01-14,Deluxe,1,3,Direct Website,19175.86,0.0,,57527.58,Credit Card,Completed,,
109241,25,Customer_25,Corporate,2023-10-05,Goa,None,37,Olive Lodge,Udaipur,3,Budget,40,2023-06-26,2024-10-30,2024-10-31,Standard,2,1,Corporate Portal,3023.82,559.07,APPDEAL,5488.57,Debit Card,Completed,9.0,2024-11-04
109268,726,Customer_726,Individual,2022-02-12,Jaipur,None,48,Amber Manor,Chennai,3,Premium,100,2021-11-24,2024-05-12,2024-05-13,Deluxe,1,1,OTA,11486.34,0.0,NONE,11486.34,UPI,Completed,,
109452,140,Customer_140,Individual,2023-09-04,Udaipur,Silver,10,Lotus Manor,Manali,4,Mid-Range,150,2023-07-22,2024-05-13,2024-05-15,Standard,1,2,Direct Website,3393.57,0.0,,6787.14,UPI,No-Show,,
109506,28,Customer_28,Group,2023-12-17,Chennai,Gold,35,Maple Retreat,Bangalore,2,Premium,100,2023-10-15,2024-01-13,2024-01-14,Standard,2,1,OTA,8482.42,0.0,,16964.84,Credit Card,Completed,3.0,2024-01-21
109553,351,Customer_351,Corporate,2023-11-06,Manali,None,29,Cedar Lodge,Kochi,5,Mid-Range,60,2023-10-03,2024-06-04,2024-06-07,Standard,1,3,Corporate Portal,3842.8,0.0,,11528.4,Net Banking,Completed,,
109596,563,Customer_563,Corporate,2023-10-12,Manali,Silver,14,Pearl Haven,Pune,3,Budget,120,2023-08-15,2024-11-28,2024-12-01,Deluxe,1,3,Corporate Portal,2853.87,0.0,NONE,8561.61,Credit Card,Completed,10.0,2024-12-02
109602,496,Customer_496,Group,2022-07-14,Jaipur,Silver,6,Hilltop Inn,Udaipur,5,Luxury,60,2022-05-15,2024-03-09,2024-03-14,Standard,4,5,OTA,16044.87,0.0,,320897.4,Credit Card,Completed,5.0,2024-03-30
109672,63,Customer_63,Corporate,2023-04-17,Udaipur,None,10,Lotus Manor,Manali,4,Mid-Range,150,2023-01-08,2024-05-19,2024-05-21,Standard,1,2,Corporate Portal,3463.73,0.0,,6927.46,UPI,Completed,9.0,2024-06-10
109843,353,Customer_353,Individual,2023-11-29,Chennai,Gold,31,Azure Residency,Udaipur,2,Premium,150,2023-11-10,2024-01-09,2024-01-12,Suite,1,3,Travel Agent,24491.4,0.0,NONE,73474.2,Credit Card,Completed,,
110051,322,Customer_322,Corporate,2023-07-12,Chennai,Silver,37,Olive Lodge,Udaipur,3,Budget,40,2023-07-04,2024-09-11,2024-09-13,Standard,1,2,Travel Agent,2406.38,0.0,NONE,4812.76,Credit Card,Completed,8.0,2024-10-01
110464,266,Customer_266,Individual,2022-04-14,Chennai,Gold,46,Coral Manor,Kochi,4,Budget,80,2022-03-29,2024-09-07,2024-09-10,Deluxe,1,3,OTA,2560.73,0.0,,7682.19,Credit Card,No-Show,,
110514,522,Customer_522,Individual,2023-12-01,Mumbai,Platinum,3,Sea Breeze Resort,Chennai,5,Luxury,80,2023-11-03,2024-02-01,2024-02-06,Standard,1,5,Corporate Portal,12956.68,0.0,,64783.4,Credit Card,Completed,4.0,2024-02-09
110518,494,Customer_494,Corporate,2023-12-29,Pune,Platinum,34,Velvet Palace,Pune,2,Premium,150,2023-12-24,2024-02-02,2024-02-04,Standard,1,2,Corporate Portal,7656.27,0.0,,15312.54,Credit Card,Completed,,
110685,306,Customer_306,Corporate,2022-02-02,Udaipur,Silver,12,Sapphire Courtyard,Pune,5,Mid-Range,120,2021-10-15,2024-11-25,2024-11-26,Standard,2,1,OTA,4035.78,0.0,,8071.56,UPI,Completed,,
110833,766,Customer_766,Individual,2022-10-25,Bangalore,Platinum,49,Mango Retreat,Delhi,3,Mid-Range,100,2022-10-18,2024-06-18,2024-06-20,Standard,1,2,Direct Website,5514.1,1859.23,FEST15,9168.97,Credit Card,Completed,,
110854,235,Customer_235,Individual,2023-08-13,Kochi,None,11,Coral Palace,Mumbai,3,Premium,100,2023-07-04,2024-02-03,2024-02-05,Standard,1,2,OTA,10957.68,0.0,NONE,21915.36,Net Banking,No-Show,,
110975,94,Customer_94,Individual,2023-12-01,Kochi,None,39,Saffron Manor,Mumbai,4,Budget,120,2023-11-15,2024-01-14,2024-01-16,Deluxe,1,2,Corporate Portal,4741.37,0.0,NONE,9482.74,UPI,Cancelled,,
110985,488,Customer_488,Individual,2023-06-19,Delhi,None,10,Lotus Manor,Manali,4,Mid-Range,150,2023-03-04,2024-06-19,2024-06-22,Deluxe,1,3,Travel Agent,6076.93,1571.36,FEST15,16659.43,UPI,Completed,,
111009,416,Customer_416,Group,2022-05-16,Bangalore,None,49,Mango Retreat,Delhi,3,Mid-Range,100,2022-03-22,2024-07-31,2024-08-01,Deluxe,2,1,Travel Agent,7901.57,0.0,,15803.14,Debit Card,Completed,4.0,2024-08-07
111052,191,Customer_191,Individual,2022-11-24,Goa,Silver,44,Amber Lodge,Udaipur,5,Mid-Range,150,2022-10-29,2024-10-16,2024-10-21,Standard,1,5,Travel Agent,6191.31,2731.54,WELCOME,28225.01,Net Banking,Completed,,
111156,262,Customer_262,Individual,2023-05-01,Manali,Gold,40,Mango Lodge,Bangalore,3,Mid-Range,40,2023-04-11,2024-12-17,2024-12-19,Deluxe,1,2,Direct Website,5964.68,917.18,APPDEAL,11012.18,UPI,Cancelled,,
111211,282,Customer_282,Individual,2023-06-20,Bangalore,Gold,35,Maple Retreat,Bangalore,2,Premium,100,2023-04-01,2024-09-09,2024-09-12,Deluxe,1,3,OTA,11137.21,0.0,,33411.63,Credit Card,Completed,5.0,2024-09-19
111222,225,Customer_225,Individual,2022-09-08,Jaipur,Gold,45,Cedar Heights,Udaipur,3,Budget,120,2022-05-21,2024-06-28,2024-06-29,Standard,1,1,OTA,2438.51,0.0,NONE,2438.51,UPI,Completed,4.0,2024-07-12
111242,21,Customer_21,Individual,2022-05-18,Kochi,None,53,Saffron Heights,Chennai,3,Luxury,150,2022-04-01,2024-03-09,2024-03-10,Deluxe,1,1,Travel Agent,19935.48,0.0,NONE,19935.48,UPI,Completed,3.0,2024-03-16
111305,553,Customer_553,Individual,2023-11-11,Jaipur,None,39,Saffron Manor,Mumbai,4,Budget,120,2023-10-13,2024-01-11,2024-01-14,Standard,1,3,Corporate Portal,2998.31,0.0,,8994.93,Credit Card,Cancelled,,
111340,13,Customer_13,Individual,2023-11-25,Chennai,Silver,17,Indigo Palace,Udaipur,3,Budget,100,2023-11-01,2024-03-06,2024-03-11,Standard,1,5,Travel Agent,2514.33,0.0,NONE,12571.65,Debit Card,Completed,,
111492,342,Customer_342,Individual,2023-12-14,Delhi,None,14,Pearl Haven,Pune,3,Budget,120,2023-10-06,2024-01-04,2024-01-05,Deluxe,1,1,Travel Agent,2531.84,0.0,,2531.84,Debit Card,Completed,4.0,2024-01-18
111502,483,Customer_483,Individual,2023-07-26,Kochi,None,40,Mango Lodge,Bangalore,3,Mid-Range,40,2023-07-16,2024-05-30,2024-06-04,Suite,1,5,Direct Website,8520.72,3421.75,APPDEAL,39181.85,Debit Card,Cancelled,,
111600,329,Customer_329,Individual,2022-11-10,Udaipur,None,38,Crimson Courtyard,Manali,3,Mid-Range,40,2022-07-15,2024-02-07,2024-02-10,Deluxe,1,3,Corporate Portal,5605.44,0.0,NONE,16816.32,Credit Card,Completed,4.0,2024-02-28
111647,753,Customer_753,Corporate,2022-03-29,Pune,None,51,Olive Courtyard,Mumbai,5,Premium,60,2022-01-02,2024-03-19,2024-03-20,Standard,1,1,Corporate Portal,10574.17,1341.74,FEST15,9232.43,Credit Card,Completed,,
111650,113,Customer_113,Individual,2022-09-04,Bangalore,Silver,52,Crimson Manor,Pune,4,Budget,40,2022-06-26,2024-07-29,2024-07-31,Standard,1,2,OTA,1948.99,0.0,NONE,3897.98,Debit Card,Completed,,
111651,588,Customer_588,Individual,2023-09-11,Delhi,None,34,Velvet Palace,Pune,2,Premium,150,2023-06-04,2024-03-05,2024-03-07,Standard,1,2,Travel Agent,6543.49,1240.31,FEST15,11846.67,Debit Card,Completed,,
111673,711,Customer_711,Corporate,2023-05-28,Chennai,None,44,Amber Lodge,Udaipur,5,Mid-Range,150,2023-03-06,2024-11-07,2024-11-10,Deluxe,2,3,Corporate Portal,8432.83,9078.85,FEST15,41518.13,Debit Card,Cancelled,,
111683,744,Customer_744,Individual,2022-08-04,Manali,Silver,7,Royal Orchid,Chennai,4,Budget,80,2022-05-01,2024-05-12,2024-05-16,Deluxe,1,4,Corporate Portal,3299.19,0.0,,13196.76,UPI,Completed,5.0,2024-05-30
111691,47,Customer_47,Individual,2022-06-15,Goa,Gold,2,The Grand Plaza,Bangalore,5,Luxury,80,2022-03-17,2024-01-28,2024-01-31,Deluxe,1,3,Direct Website,22214.17,5034.09,SAVE10,61608.42,UPI,Completed,4.0,2024-02-09
111777,615,Customer_615,Individual,2023-10-15,Goa,Silver,2,The Grand Plaza,Bangalore,5,Luxury,80,2023-09-24,2024-10-03,2024-10-07,Deluxe,1,4,OTA,25743.12,0.0,,102972.48,Credit Card,Completed,,
111978,42,Customer_42,Corporate,2022-02-06,Bangalore,Gold,24,Banyan Retreat,Bangalore,2,Budget,40,2021-11-18,2024-12-19,2024-12-23,Suite,1,4,OTA,5034.25,5401.79,SAVE10,14735.21,Net Banking,Completed,,
